timestamp,log_level,endpoint,status_code,latency_ms
2026-09-13 00:01:52,INFO,/api/login,201,338
2026-09-13 00:01:54,WARN,/api/payment,400,198
2026-09-13 00:01:56,WARN,/api/products,400,259
2026-09-13 00:01:58,WARN,/api/products,400,433
2026-09-13 00:02:00,INFO,/api/products,200,243
2026-09-13 00:02:02,INFO,/api/login,200,435
2026-09-13 00:02:04,INFO,/api/cart,200,106
2026-09-13 00:02:06,INFO,/api/login,200,310
2026-09-13 00:02:08,INFO,/api/products,200,502
2026-09-13 00:02:10,INFO,/api/products,200,156
2026-09-13 00:02:12,WARN,/api/cart,400,50
2026-09-13 00:02:14,INFO,/api/payment,200,135
2026-09-13 00:02:16,INFO,/api/login,201,358
2026-09-13 00:02:18,INFO,/api/login,200,301
2026-09-13 00:02:20,INFO,/api/cart,200,235
2026-09-13 00:02:22,WARN,/api/cart,400,60
2026-09-13 00:02:24,INFO,/api/login,200,306
2026-09-13 00:02:26,INFO,/api/logout,200,174
2026-09-13 00:02:28,WARN,/api/login,404,354
2026-09-13 00:02:30,ERROR,/api/login,500,260
2026-09-13 00:02:32,INFO,/api/logout,200,421
2026-09-13 00:02:34,WARN,/api/products,400,160
2026-09-13 00:02:36,ERROR,/api/login,500,510
2026-09-13 00:02:38,WARN,/api/cart,404,312
2026-09-13 00:02:40,INFO,/api/login,200,111
2026-09-13 00:02:42,INFO,/api/payment,200,584
2026-09-13 00:02:44,ERROR,/api/payment,500,50
2026-09-13 00:02:46,INFO,/api/products,201,126
2026-09-13 00:02:48,WARN,/api/products,404,78
2026-09-13 00:02:50,INFO,/api/logout,200,553
2026-09-13 00:02:52,INFO,/api/login,201,593
2026-09-13 00:02:54,INFO,/api/login,200,309
2026-09-13 00:02:56,INFO,/api/products,201,284
2026-09-13 00:02:58,INFO,/api/products,200,280
2026-09-13 00:03:00,INFO,/api/logout,200,306
2026-09-13 00:03:02,INFO,/api/login,201,324
2026-09-13 00:03:04,INFO,/api/logout,200,431
2026-09-13 00:03:06,INFO,/api/cart,200,507
2026-09-13 00:03:08,INFO,/api/payment,200,297
2026-09-13 00:03:10,INFO,/api/logout,200,450
2026-09-13 00:03:12,WARN,/api/products,404,494
2026-09-13 00:03:14,WARN,/api/cart,400,334
2026-09-13 00:03:16,WARN,/api/logout,404,217
2026-09-13 00:03:18,INFO,/api/products,200,597
2026-09-13 00:03:20,ERROR,/api/logout,500,427
2026-09-13 00:03:22,WARN,/api/logout,400,362
2026-09-13 00:03:24,WARN,/api/login,404,469
2026-09-13 00:03:26,INFO,/api/cart,200,553
2026-09-13 00:03:28,INFO,/api/products,201,92
2026-09-13 00:03:30,ERROR,/api/products,500,423
2026-09-13 00:03:32,INFO,/api/logout,200,152
2026-09-13 00:03:34,WARN,/api/payment,404,553
2026-09-13 00:03:36,INFO,/api/products,200,404
2026-09-13 00:03:38,INFO,/api/login,200,193
2026-09-13 00:03:40,WARN,/api/logout,404,554
2026-09-13 00:03:42,WARN,/api/products,404,273
2026-09-13 00:03:44,WARN,/api/login,404,477
2026-09-13 00:03:46,WARN,/api/products,400,134
2026-09-13 00:03:48,INFO,/api/payment,200,387
2026-09-13 00:03:50,ERROR,/api/logout,500,562
2026-09-13 00:03:52,INFO,/api/login,200,101
2026-09-13 00:03:54,ERROR,/api/cart,500,81
2026-09-13 00:03:56,ERROR,/api/login,500,197
2026-09-13 00:03:58,WARN,/api/login,400,440
2026-09-13 00:04:00,INFO,/api/login,201,222
2026-09-13 00:04:02,INFO,/api/logout,200,389
2026-09-13 00:04:04,INFO,/api/products,200,255
2026-09-13 00:04:06,WARN,/api/logout,404,532
2026-09-13 00:04:08,INFO,/api/logout,200,414
2026-09-13 00:04:10,INFO,/api/login,200,273
2026-09-13 00:04:12,INFO,/api/cart,200,311
2026-09-13 00:04:14,INFO,/api/logout,200,221
2026-09-13 00:04:16,INFO,/api/payment,200,301
2026-09-13 00:04:18,INFO,/api/logout,200,124
2026-09-13 00:04:20,INFO,/api/login,201,246
2026-09-13 00:04:22,WARN,/api/cart,404,494
2026-09-13 00:04:24,INFO,/api/payment,200,276
2026-09-13 00:04:26,ERROR,/api/payment,500,95
2026-09-13 00:04:28,INFO,/api/products,201,111
2026-09-13 00:04:30,INFO,/api/login,200,560
2026-09-13 00:04:32,INFO,/api/products,200,121
2026-09-13 00:04:34,INFO,/api/payment,201,232
2026-09-13 00:04:36,WARN,/api/payment,400,56
2026-09-13 00:04:38,WARN,/api/logout,400,266
2026-09-13 00:04:40,ERROR,/api/logout,500,408
2026-09-13 00:04:42,INFO,/api/products,201,501
2026-09-13 00:04:44,INFO,/api/products,200,238
2026-09-13 00:04:46,INFO,/api/login,200,68
2026-09-13 00:04:48,INFO,/api/payment,201,304
2026-09-13 00:04:50,INFO,/api/cart,200,497
2026-09-13 00:04:52,INFO,/api/logout,200,523
2026-09-13 00:04:54,INFO,/api/login,200,81
2026-09-13 00:04:56,INFO,/api/login,200,114
2026-09-13 00:04:58,INFO,/api/logout,200,395
2026-09-13 00:05:00,INFO,/api/payment,201,306
2026-09-13 00:05:02,INFO,/api/cart,200,445
2026-09-13 00:05:04,INFO,/api/logout,200,519
2026-09-13 00:05:06,INFO,/api/payment,200,471
2026-09-13 00:05:08,INFO,/api/payment,200,547
2026-09-13 00:05:10,INFO,/api/cart,200,401
2026-09-13 00:05:12,ERROR,/api/login,500,404
2026-09-13 00:05:14,INFO,/api/payment,200,207
2026-09-13 00:05:16,ERROR,/api/products,500,257
2026-09-13 00:05:18,INFO,/api/payment,200,228
2026-09-13 00:05:20,ERROR,/api/cart,500,105
2026-09-13 00:05:22,INFO,/api/login,200,441
2026-09-13 00:05:24,INFO,/api/payment,200,191
2026-09-13 00:05:26,WARN,/api/products,400,547
2026-09-13 00:05:28,INFO,/api/cart,200,362
2026-09-13 00:05:30,INFO,/api/payment,200,194
2026-09-13 00:05:32,WARN,/api/payment,400,395
2026-09-13 00:05:34,INFO,/api/payment,200,535
2026-09-13 00:05:36,INFO,/api/login,201,439
2026-09-13 00:05:38,INFO,/api/login,200,420
2026-09-13 00:05:40,WARN,/api/products,404,79
2026-09-13 00:05:42,INFO,/api/products,201,58
2026-09-13 00:05:44,WARN,/api/login,404,131
2026-09-13 00:05:46,INFO,/api/login,201,552
2026-09-13 00:05:48,WARN,/api/products,400,67
2026-09-13 00:05:50,INFO,/api/products,200,74
2026-09-13 00:05:52,INFO,/api/cart,200,350
2026-09-13 00:05:54,ERROR,/api/logout,500,501
2026-09-13 00:05:56,INFO,/api/login,200,386
2026-09-13 00:05:58,ERROR,/api/products,500,230
2026-09-13 00:06:00,INFO,/api/cart,200,224
2026-09-13 00:06:02,WARN,/api/login,400,597
2026-09-13 00:06:04,ERROR,/api/login,500,565
2026-09-13 00:06:06,INFO,/api/logout,200,458
2026-09-13 00:06:08,INFO,/api/payment,200,577
2026-09-13 00:06:10,INFO,/api/products,201,236
2026-09-13 00:06:12,INFO,/api/payment,200,397
2026-09-13 00:06:14,INFO,/api/login,200,302
2026-09-13 00:06:16,INFO,/api/login,200,158
2026-09-13 00:06:18,ERROR,/api/payment,500,181
2026-09-13 00:06:20,INFO,/api/logout,200,99
2026-09-13 00:06:22,INFO,/api/login,200,76
2026-09-13 00:06:24,INFO,/api/login,200,349
2026-09-13 00:06:26,INFO,/api/cart,201,122
2026-09-13 00:06:28,INFO,/api/login,200,400
2026-09-13 00:06:30,WARN,/api/logout,400,289
2026-09-13 00:06:32,INFO,/api/login,200,411
2026-09-13 00:06:34,INFO,/api/products,201,186
2026-09-13 00:06:36,INFO,/api/payment,200,317
2026-09-13 00:06:38,INFO,/api/products,200,493
2026-09-13 00:06:40,WARN,/api/login,400,226
2026-09-13 00:06:42,INFO,/api/login,200,217
2026-09-13 00:06:44,WARN,/api/logout,400,353
2026-09-13 00:06:46,ERROR,/api/payment,500,275
2026-09-13 00:06:48,INFO,/api/payment,201,138
2026-09-13 00:06:50,INFO,/api/login,201,265
2026-09-13 00:06:52,INFO,/api/payment,200,180
2026-09-13 00:06:54,WARN,/api/logout,400,254
2026-09-13 00:06:56,INFO,/api/payment,201,536
2026-09-13 00:06:58,INFO,/api/products,200,65
2026-09-13 00:07:00,INFO,/api/products,200,549
2026-09-13 00:07:02,WARN,/api/products,400,106
2026-09-13 00:07:04,ERROR,/api/payment,500,510
2026-09-13 00:07:06,INFO,/api/cart,200,590
2026-09-13 00:07:08,INFO,/api/login,200,196
2026-09-13 00:07:10,ERROR,/api/login,500,99
2026-09-13 00:07:12,INFO,/api/logout,200,152
2026-09-13 00:07:14,INFO,/api/payment,200,79
2026-09-13 00:07:16,INFO,/api/cart,200,227
2026-09-13 00:07:18,ERROR,/api/login,500,184
2026-09-13 00:07:20,INFO,/api/cart,200,478
2026-09-13 00:07:22,WARN,/api/cart,400,358
2026-09-13 00:07:24,INFO,/api/products,200,158
2026-09-13 00:07:26,WARN,/api/cart,400,362
2026-09-13 00:07:28,ERROR,/api/cart,500,135
2026-09-13 00:07:30,ERROR,/api/logout,500,585
2026-09-13 00:07:32,INFO,/api/payment,200,591
2026-09-13 00:07:34,INFO,/api/cart,200,313
2026-09-13 00:07:36,INFO,/api/logout,200,140
2026-09-13 00:07:38,ERROR,/api/logout,500,200
2026-09-13 00:07:40,INFO,/api/payment,200,510
2026-09-13 00:07:42,INFO,/api/login,200,88
2026-09-13 00:07:44,INFO,/api/login,200,493
2026-09-13 00:07:46,WARN,/api/cart,400,418
2026-09-13 00:07:48,INFO,/api/payment,200,514
2026-09-13 00:07:50,WARN,/api/payment,404,572
2026-09-13 00:07:52,INFO,/api/products,200,184
2026-09-13 00:07:54,INFO,/api/login,200,338
2026-09-13 00:07:56,INFO,/api/login,201,356
2026-09-13 00:07:58,WARN,/api/logout,400,195
2026-09-13 00:08:00,INFO,/api/products,201,485
2026-09-13 00:08:02,INFO,/api/products,200,239
2026-09-13 00:08:04,INFO,/api/logout,201,335
2026-09-13 00:08:06,INFO,/api/login,200,168
2026-09-13 00:08:08,ERROR,/api/payment,500,349
2026-09-13 00:08:10,INFO,/api/payment,201,309
2026-09-13 00:08:12,WARN,/api/payment,404,558
2026-09-13 00:08:14,INFO,/api/products,200,216
2026-09-13 00:08:16,INFO,/api/login,200,486
2026-09-13 00:08:18,INFO,/api/payment,200,113
2026-09-13 00:08:20,WARN,/api/logout,400,453
2026-09-13 00:08:22,INFO,/api/payment,200,471
2026-09-13 00:08:24,INFO,/api/products,200,476
2026-09-13 00:08:26,INFO,/api/logout,200,515
2026-09-13 00:08:28,WARN,/api/login,400,96
2026-09-13 00:08:30,ERROR,/api/login,500,66
2026-09-13 00:08:32,WARN,/api/login,404,488
2026-09-13 00:08:34,ERROR,/api/login,500,138
2026-09-13 00:08:36,WARN,/api/cart,404,324
2026-09-13 00:08:38,INFO,/api/login,200,517
2026-09-13 00:08:40,INFO,/api/logout,200,331
2026-09-13 00:08:42,INFO,/api/cart,200,310
2026-09-13 00:08:44,INFO,/api/payment,201,443
2026-09-13 00:08:46,INFO,/api/products,200,299
2026-09-13 00:08:48,WARN,/api/cart,404,456
2026-09-13 00:08:50,INFO,/api/cart,200,437
2026-09-13 00:08:52,INFO,/api/payment,200,178
2026-09-13 00:08:54,INFO,/api/logout,200,402
2026-09-13 00:08:56,ERROR,/api/login,500,583
2026-09-13 00:08:58,INFO,/api/products,200,391
2026-09-13 00:09:00,WARN,/api/cart,400,267
2026-09-13 00:09:02,INFO,/api/cart,201,407
2026-09-13 00:09:04,ERROR,/api/cart,500,487
2026-09-13 00:09:06,INFO,/api/login,200,504
2026-09-13 00:09:08,INFO,/api/payment,200,498
2026-09-13 00:09:10,WARN,/api/cart,400,331
2026-09-13 00:09:12,INFO,/api/cart,200,70
2026-09-13 00:09:14,ERROR,/api/cart,500,210
2026-09-13 00:09:16,INFO,/api/payment,200,157
2026-09-13 00:09:18,INFO,/api/login,200,384
2026-09-13 00:09:20,INFO,/api/login,200,141
2026-09-13 00:09:22,INFO,/api/products,201,389
2026-09-13 00:09:24,INFO,/api/payment,200,332
2026-09-13 00:09:26,ERROR,/api/payment,500,579
2026-09-13 00:09:28,INFO,/api/logout,200,320
2026-09-13 00:09:30,INFO,/api/logout,200,112
2026-09-13 00:09:32,INFO,/api/cart,200,124
2026-09-13 00:09:34,INFO,/api/logout,201,551
2026-09-13 00:09:36,INFO,/api/cart,201,556
2026-09-13 00:09:38,INFO,/api/products,200,373
2026-09-13 00:09:40,INFO,/api/products,200,161
2026-09-13 00:09:42,ERROR,/api/payment,500,317
2026-09-13 00:09:44,INFO,/api/logout,200,382
2026-09-13 00:09:46,ERROR,/api/cart,500,230
2026-09-13 00:09:48,WARN,/api/logout,400,514
2026-09-13 00:09:50,INFO,/api/products,200,209
2026-09-13 00:09:52,INFO,/api/cart,200,320
2026-09-13 00:09:54,WARN,/api/cart,404,200
2026-09-13 00:09:56,INFO,/api/logout,200,121
2026-09-13 00:09:58,WARN,/api/logout,400,479
2026-09-13 00:10:00,INFO,/api/cart,201,59
2026-09-13 00:10:02,INFO,/api/logout,200,277
2026-09-13 00:10:04,INFO,/api/login,200,477
2026-09-13 00:10:06,INFO,/api/login,200,525
2026-09-13 00:10:08,WARN,/api/cart,400,446
2026-09-13 00:10:10,ERROR,/api/login,500,481
2026-09-13 00:10:12,INFO,/api/products,201,366
2026-09-13 00:10:14,ERROR,/api/logout,500,377
2026-09-13 00:10:16,ERROR,/api/payment,500,219
2026-09-13 00:10:18,INFO,/api/login,200,220
2026-09-13 00:10:20,INFO,/api/payment,200,257
2026-09-13 00:10:22,INFO,/api/logout,201,264
2026-09-13 00:10:24,WARN,/api/logout,404,108
2026-09-13 00:10:26,INFO,/api/login,200,134
2026-09-13 00:10:28,INFO,/api/products,200,349
2026-09-13 00:10:30,INFO,/api/products,200,326
2026-09-13 00:10:32,WARN,/api/cart,400,494
2026-09-13 00:10:34,WARN,/api/products,404,342
2026-09-13 00:10:36,ERROR,/api/products,500,104
2026-09-13 00:10:38,ERROR,/api/products,500,152
2026-09-13 00:10:40,INFO,/api/cart,200,474
2026-09-13 00:10:42,INFO,/api/payment,200,546
2026-09-13 00:10:44,WARN,/api/cart,404,331
2026-09-13 00:10:46,INFO,/api/login,201,206
2026-09-13 00:10:48,INFO,/api/login,200,520
2026-09-13 00:10:50,ERROR,/api/products,500,590
2026-09-13 00:10:52,WARN,/api/login,404,535
2026-09-13 00:10:54,INFO,/api/products,200,194
2026-09-13 00:10:56,ERROR,/api/products,500,468
2026-09-13 00:10:58,INFO,/api/login,200,349
2026-09-13 00:11:00,WARN,/api/payment,404,103
2026-09-13 00:11:02,INFO,/api/logout,200,554
2026-09-13 00:11:04,INFO,/api/payment,200,328
2026-09-13 00:11:06,WARN,/api/login,400,404
2026-09-13 00:11:08,WARN,/api/products,400,561
2026-09-13 00:11:10,WARN,/api/login,400,477
2026-09-13 00:11:12,WARN,/api/cart,404,386
2026-09-13 00:11:14,WARN,/api/logout,404,157
2026-09-13 00:11:16,ERROR,/api/payment,500,442
2026-09-13 00:11:18,INFO,/api/login,200,331
2026-09-13 00:11:20,INFO,/api/products,200,382
2026-09-13 00:11:22,ERROR,/api/cart,500,514
2026-09-13 00:11:24,INFO,/api/products,201,129
2026-09-13 00:11:26,ERROR,/api/payment,500,232
2026-09-13 00:11:28,INFO,/api/payment,201,347
2026-09-13 00:11:30,WARN,/api/products,400,413
2026-09-13 00:11:32,INFO,/api/payment,201,574
2026-09-13 00:11:34,INFO,/api/cart,200,169
2026-09-13 00:11:36,INFO,/api/payment,201,315
2026-09-13 00:11:38,INFO,/api/cart,200,598
2026-09-13 00:11:40,INFO,/api/products,200,362
2026-09-13 00:11:42,ERROR,/api/cart,500,306
2026-09-13 00:11:44,WARN,/api/payment,404,360
2026-09-13 00:11:46,INFO,/api/cart,200,522
2026-09-13 00:11:48,INFO,/api/cart,200,506
2026-09-13 00:11:50,INFO,/api/cart,200,499
2026-09-13 00:11:52,INFO,/api/products,200,406
2026-09-13 00:11:54,INFO,/api/logout,200,134
2026-09-13 00:11:56,INFO,/api/cart,200,250
2026-09-13 00:11:58,WARN,/api/cart,404,372
2026-09-13 00:12:00,INFO,/api/cart,201,531
2026-09-13 00:12:02,INFO,/api/login,200,168
2026-09-13 00:12:04,INFO,/api/products,200,574
2026-09-13 00:12:06,ERROR,/api/cart,500,363
2026-09-13 00:12:08,WARN,/api/products,404,209
2026-09-13 00:12:10,INFO,/api/logout,200,239
2026-09-13 00:12:12,INFO,/api/logout,200,594
2026-09-13 00:12:14,WARN,/api/payment,404,234
2026-09-13 00:12:16,INFO,/api/payment,200,500
2026-09-13 00:12:18,INFO,/api/payment,200,302
2026-09-13 00:12:20,WARN,/api/cart,400,417
2026-09-13 00:12:22,INFO,/api/logout,200,425
2026-09-13 00:12:24,INFO,/api/logout,200,519
2026-09-13 00:12:26,WARN,/api/login,404,252
2026-09-13 00:12:28,WARN,/api/login,400,170
2026-09-13 00:12:30,ERROR,/api/login,500,498
2026-09-13 00:12:32,INFO,/api/logout,200,505
2026-09-13 00:12:34,INFO,/api/payment,200,422
2026-09-13 00:12:36,INFO,/api/payment,201,477
2026-09-13 00:12:38,INFO,/api/products,201,428
2026-09-13 00:12:40,INFO,/api/login,200,236
2026-09-13 00:12:42,ERROR,/api/cart,500,504
2026-09-13 00:12:44,INFO,/api/cart,201,590
2026-09-13 00:12:46,INFO,/api/login,200,91
2026-09-13 00:12:48,INFO,/api/products,200,506
2026-09-13 00:12:50,INFO,/api/products,200,391
2026-09-13 00:12:52,INFO,/api/logout,201,568
2026-09-13 00:12:54,INFO,/api/products,201,457
2026-09-13 00:12:56,INFO,/api/payment,200,243
2026-09-13 00:12:58,INFO,/api/login,200,226
2026-09-13 00:13:00,INFO,/api/logout,200,172
2026-09-13 00:13:02,INFO,/api/login,201,580
2026-09-13 00:13:04,INFO,/api/logout,200,179
2026-09-13 00:13:06,INFO,/api/login,200,129
2026-09-13 00:13:08,INFO,/api/cart,200,58
2026-09-13 00:13:10,INFO,/api/products,201,156
2026-09-13 00:13:12,WARN,/api/login,400,590
2026-09-13 00:13:14,WARN,/api/payment,400,524
2026-09-13 00:13:16,INFO,/api/logout,200,96
2026-09-13 00:13:18,INFO,/api/login,200,287
2026-09-13 00:13:20,ERROR,/api/cart,500,595
2026-09-13 00:13:22,WARN,/api/products,400,82
2026-09-13 00:13:24,INFO,/api/login,201,76
2026-09-13 00:13:26,INFO,/api/cart,200,59
2026-09-13 00:13:28,INFO,/api/logout,200,240
2026-09-13 00:13:30,INFO,/api/cart,200,553
2026-09-13 00:13:32,INFO,/api/logout,200,140
2026-09-13 00:13:34,INFO,/api/payment,200,318
2026-09-13 00:13:36,INFO,/api/payment,200,265
2026-09-13 00:13:38,INFO,/api/payment,200,530
2026-09-13 00:13:40,WARN,/api/cart,400,171
2026-09-13 00:13:42,INFO,/api/login,200,378
2026-09-13 00:13:44,INFO,/api/login,200,465
2026-09-13 00:13:46,ERROR,/api/login,500,348
2026-09-13 00:13:48,INFO,/api/products,200,535
2026-09-13 00:13:50,INFO,/api/logout,200,62
2026-09-13 00:13:52,INFO,/api/logout,200,224
2026-09-13 00:13:54,INFO,/api/logout,200,569
2026-09-13 00:13:56,WARN,/api/payment,400,559
2026-09-13 00:13:58,INFO,/api/logout,200,288
2026-09-13 00:14:00,ERROR,/api/cart,500,326
2026-09-13 00:14:02,WARN,/api/login,404,501
2026-09-13 00:14:04,INFO,/api/payment,201,384
2026-09-13 00:14:06,INFO,/api/cart,200,131
2026-09-13 00:14:08,WARN,/api/products,400,422
2026-09-13 00:14:10,INFO,/api/products,201,312
2026-09-13 00:14:12,INFO,/api/logout,200,578
2026-09-13 00:14:14,INFO,/api/logout,200,309
2026-09-13 00:14:16,INFO,/api/cart,200,202
2026-09-13 00:14:18,ERROR,/api/login,500,92
2026-09-13 00:14:20,INFO,/api/login,201,160
2026-09-13 00:14:22,INFO,/api/login,200,440
2026-09-13 00:14:24,WARN,/api/login,400,515
2026-09-13 00:14:26,INFO,/api/login,201,298
2026-09-13 00:14:28,INFO,/api/login,200,59
2026-09-13 00:14:30,WARN,/api/logout,400,172
2026-09-13 00:14:32,ERROR,/api/login,500,153
2026-09-13 00:14:34,INFO,/api/products,200,297
2026-09-13 00:14:36,WARN,/api/cart,404,163
2026-09-13 00:14:38,INFO,/api/products,200,265
2026-09-13 00:14:40,INFO,/api/payment,200,127
2026-09-13 00:14:42,WARN,/api/cart,404,101
2026-09-13 00:14:44,WARN,/api/cart,404,451
2026-09-13 00:14:46,WARN,/api/cart,400,411
2026-09-13 00:14:48,INFO,/api/products,200,560
2026-09-13 00:14:50,INFO,/api/payment,200,108
2026-09-13 00:14:52,INFO,/api/products,200,191
2026-09-13 00:14:54,WARN,/api/products,400,357
2026-09-13 00:14:56,INFO,/api/login,201,569
2026-09-13 00:14:58,ERROR,/api/products,500,62
2026-09-13 00:15:00,INFO,/api/logout,201,438
2026-09-13 00:15:02,WARN,/api/payment,400,359
2026-09-13 00:15:04,INFO,/api/login,200,268
2026-09-13 00:15:06,WARN,/api/payment,404,422
2026-09-13 00:15:08,WARN,/api/login,400,507
2026-09-13 00:15:10,WARN,/api/cart,404,346
2026-09-13 00:15:12,WARN,/api/login,404,414
2026-09-13 00:15:14,INFO,/api/login,200,223
2026-09-13 00:15:16,INFO,/api/logout,201,84
2026-09-13 00:15:18,INFO,/api/cart,201,289
2026-09-13 00:15:20,INFO,/api/payment,201,428
2026-09-13 00:15:22,INFO,/api/cart,201,264
2026-09-13 00:15:24,WARN,/api/payment,404,79
2026-09-13 00:15:26,ERROR,/api/logout,500,259
2026-09-13 00:15:28,WARN,/api/login,400,164
2026-09-13 00:15:30,INFO,/api/logout,201,360
2026-09-13 00:15:32,ERROR,/api/payment,500,305
2026-09-13 00:15:34,INFO,/api/payment,200,323
2026-09-13 00:15:36,WARN,/api/payment,404,209
2026-09-13 00:15:38,INFO,/api/products,200,187
2026-09-13 00:15:40,INFO,/api/logout,200,284
2026-09-13 00:15:42,ERROR,/api/payment,500,410
2026-09-13 00:15:44,INFO,/api/products,200,366
2026-09-13 00:15:46,WARN,/api/payment,404,271
2026-09-13 00:15:48,WARN,/api/products,400,570
2026-09-13 00:15:50,INFO,/api/payment,200,500
2026-09-13 00:15:52,INFO,/api/payment,200,53
2026-09-13 00:15:54,INFO,/api/login,200,393
2026-09-13 00:15:56,INFO,/api/logout,200,185
2026-09-13 00:15:58,ERROR,/api/products,500,54
2026-09-13 00:16:00,ERROR,/api/logout,500,68
2026-09-13 00:16:02,INFO,/api/logout,201,178
2026-09-13 00:16:04,ERROR,/api/payment,500,381
2026-09-13 00:16:06,INFO,/api/cart,201,365
2026-09-13 00:16:08,WARN,/api/cart,400,492
2026-09-13 00:16:10,INFO,/api/login,200,194
2026-09-13 00:16:12,ERROR,/api/login,500,566
2026-09-13 00:16:14,ERROR,/api/payment,500,353
2026-09-13 00:16:16,INFO,/api/products,200,485
2026-09-13 00:16:18,INFO,/api/login,200,193
2026-09-13 00:16:20,INFO,/api/cart,200,221
2026-09-13 00:16:22,INFO,/api/cart,200,585
2026-09-13 00:16:24,WARN,/api/login,404,251
2026-09-13 00:16:26,INFO,/api/payment,201,136
2026-09-13 00:16:28,INFO,/api/logout,200,273
2026-09-13 00:16:30,INFO,/api/login,200,52
2026-09-13 00:16:32,INFO,/api/login,201,181
2026-09-13 00:16:34,WARN,/api/logout,400,591
2026-09-13 00:16:36,INFO,/api/login,200,181
2026-09-13 00:16:38,ERROR,/api/login,500,107
2026-09-13 00:16:40,INFO,/api/products,200,320
2026-09-13 00:16:42,INFO,/api/logout,200,103
2026-09-13 00:16:44,INFO,/api/cart,200,432
2026-09-13 00:16:46,INFO,/api/cart,200,133
2026-09-13 00:16:48,WARN,/api/logout,400,163
2026-09-13 00:16:50,INFO,/api/logout,200,163
2026-09-13 00:16:52,INFO,/api/payment,200,458
2026-09-13 00:16:54,ERROR,/api/products,500,454
2026-09-13 00:16:56,INFO,/api/logout,201,177
2026-09-13 00:16:58,ERROR,/api/logout,500,124
2026-09-13 00:17:00,INFO,/api/login,200,352
2026-09-13 00:17:02,INFO,/api/login,200,111
2026-09-13 00:17:04,INFO,/api/cart,200,535
2026-09-13 00:17:06,INFO,/api/payment,200,238
2026-09-13 00:17:08,INFO,/api/cart,201,498
2026-09-13 00:17:10,INFO,/api/payment,201,215
2026-09-13 00:17:12,WARN,/api/cart,404,346
2026-09-13 00:17:14,WARN,/api/login,404,106
2026-09-13 00:17:16,WARN,/api/products,400,295
2026-09-13 00:17:18,INFO,/api/logout,200,417
2026-09-13 00:17:20,INFO,/api/login,200,550
2026-09-13 00:17:22,INFO,/api/logout,200,309
